    Time[s]      Count Rate[Counts/ms]
   55.330503         0.00
   55.331003         2.00
   55.331503         0.00
   55.332003         4.00
   55.332503         0.00
   55.333003         2.00
   55.333503         0.00
   55.334003         0.00
   55.334503         4.00
   55.335003         0.00
   55.335503         6.00
   55.336003         4.00
   55.336503         0.00
   55.337003         0.00
   55.337503         0.00
   55.338003         0.00
   55.338503         2.00
   55.339003         2.00
   55.339503         2.00
   55.340003         4.00
   55.340503         4.00
   55.341003         2.00
   55.341503         2.00
   55.342003         2.00
   55.342503         2.00
   55.343003         0.00
   55.343503         4.00
   55.344003         2.00
   55.344503         0.00
   55.345003        12.00
   55.345503        20.00
   55.346003        20.00
   55.346503        16.00
   55.347003        22.00
   55.347503        22.00
   55.348003        42.00
   55.348503        82.00
   55.349003       106.00
   55.349503        52.00
   55.350003        52.00
   55.350503        26.00
   55.351003        10.00
   55.351503        26.00
   55.352003        14.00
   55.352503         2.00
   55.353003         6.00
   55.353503        22.00
   55.354003        14.00
   55.354503         0.00
   55.355003        10.00
   55.355503         6.00
   55.356003        12.00
   55.356503        32.00
   55.357003        58.00
   55.357503        24.00
   55.358003        18.00
   55.358503        10.00
   55.359003         0.00
   55.359503         6.00
   55.360003         4.00
   55.360503        16.00
   55.361003        32.00
   55.361503         8.00
   55.362003         4.00
   55.362503         2.00
   55.363003         4.00
   55.363503         2.00
   55.364003         6.00
   55.364503         4.00
   55.365003         6.00
   55.365503         2.00
   55.366003         0.00
   55.366503         2.00
   55.367003         0.00
   55.367503         0.00
   55.368003         2.00
   55.368503         0.00
   55.369003         0.00
   55.369503         0.00
   55.370003         2.00
   55.370503         8.00
   55.371003         4.00
   55.371503         0.00
   55.372003         0.00
   55.372503         2.00
   55.373003         0.00
   55.373503         2.00
   55.374003         2.00
   55.374503         4.00
   55.375003         4.00
   55.375503         2.00
   55.376003         2.00
   55.376503         2.00
   55.377003         8.00
   55.377503         6.00
   55.378003         6.00
   55.378503         6.00
   55.379003         8.00
   55.379503        18.00
   55.380003        46.00
   55.380503        34.00
   55.381003        90.00
   55.381503       124.00
   55.382003        90.00
   55.382503        64.00
   55.383003        60.00
   55.383503        62.00
   55.384003        84.00
   55.384503        80.00
   55.385003        66.00
   55.385503        56.00
   55.386003        72.00
   55.386503        50.00
   55.387003        68.00
   55.387503        38.00
   55.388003        42.00
   55.388503        16.00
   55.389003        48.00
   55.389503        50.00
   55.390003        30.00
   55.390503        64.00
   55.391003        74.00
   55.391503        94.00
   55.392003        84.00
   55.392503        66.00
   55.393003        48.00
   55.393503        24.00
   55.394003        16.00
   55.394503        10.00
   55.395003        12.00
   55.395503        14.00
   55.396003         6.00
   55.396503         8.00
   55.397003        12.00
   55.397503        32.00
   55.398003        18.00
   55.398503        12.00
   55.399003        18.00
   55.399503        20.00
   55.400003        18.00
   55.400503        14.00
   55.401003         6.00
   55.401503        14.00
   55.402003         8.00
   55.402503        26.00
   55.403003        28.00
   55.403503        12.00
   55.404003         6.00
   55.404503        22.00
   55.405003        26.00
   55.405503        26.00
   55.406003        34.00
   55.406503        20.00
   55.407003        34.00
   55.407503        22.00
   55.408003        14.00
   55.408503        42.00
   55.409003       124.00
   55.409503       110.00
   55.410003       102.00
   55.410503       106.00
   55.411003        86.00
   55.411503        64.00
   55.412003        52.00
   55.412503        50.00
   55.413003        40.00
   55.413503        36.00
   55.414003        28.00
   55.414503        14.00
   55.415003        56.00
   55.415503        60.00
   55.416003        50.00
   55.416503        28.00
   55.417003        38.00
   55.417503        20.00
   55.418003        68.00
   55.418503        54.00
   55.419003        50.00
   55.419503        36.00
   55.420003        12.00
   55.420503         8.00
   55.421003        24.00
   55.421503        18.00
   55.422003         4.00
   55.422503         6.00
   55.423003         0.00
   55.423503         6.00
   55.424003        14.00
   55.424503        40.00
   55.425003        38.00
   55.425503        44.00
   55.426003        12.00
   55.426503        18.00
   55.427003        48.00
   55.427503        32.00
   55.428003        44.00
   55.428503        26.00
   55.429003         8.00
   55.429503        28.00
   55.430003        22.00
   55.430503        36.00
   55.431003        24.00
   55.431503        18.00
   55.432003         0.00
   55.432503         6.00
   55.433003         8.00
   55.433503        14.00
   55.434003        14.00
   55.434503        10.00
   55.435003         4.00
   55.435503        10.00
   55.436003         2.00
   55.436503         2.00
   55.437003         2.00
   55.437503         0.00
   55.438003         6.00
   55.438503         6.00
   55.439003        10.00
   55.439503         2.00
   55.440003         4.00
   55.440503        16.00
   55.441003        28.00
   55.441503        26.00
   55.442003         8.00
   55.442503         8.00
   55.443003         2.00
   55.443503         6.00
   55.444003        10.00
   55.444503        32.00
   55.445003        22.00
   55.445503        14.00
   55.446003        12.00
   55.446503        28.00
   55.447003        24.00
   55.447503        42.00
   55.448003        36.00
   55.448503        48.00
   55.449003        58.00
   55.449503        46.00
   55.450003        56.00
   55.450503        44.00
   55.451003        20.00
   55.451503         2.00
   55.452003         4.00
   55.452503         2.00
   55.453003         4.00
   55.453503         2.00
   55.454003         0.00
   55.454503         2.00
   55.455003         0.00
   55.455503         6.00
   55.456003         6.00
   55.456503         6.00
   55.457003        18.00
   55.457503         4.00
   55.458003        36.00
   55.458503         4.00
   55.459003         6.00
   55.459503         4.00
   55.460003         8.00
   55.460503        14.00
   55.461003        14.00
   55.461503         8.00
   55.462003        14.00
   55.462503        30.00
   55.463003        22.00
   55.463503         8.00
   55.464003         6.00
   55.464503         6.00
   55.465003         6.00
   55.465503         6.00
   55.466003         2.00
   55.466503         6.00
   55.467003         0.00
   55.467503         2.00
   55.468003         0.00
   55.468503         0.00
   55.469003         6.00
   55.469503         0.00
   55.470003         0.00
   55.470503         6.00
   55.471003        20.00
   55.471503         2.00
   55.472003         6.00
   55.472503         4.00
   55.473003        16.00
   55.473503        22.00
   55.474003        10.00
   55.474503         4.00
   55.475003         6.00
   55.475503         4.00
   55.476003         2.00
   55.476503         0.00
   55.477003        10.00
   55.477503         0.00
   55.478003         6.00
   55.478503         4.00
   55.479003         8.00
   55.479503         2.00
   55.480003        22.00
   55.480503        66.00
   55.481003        26.00
   55.481503        44.00
   55.482003        24.00
   55.482503        22.00
   55.483003        36.00
   55.483503        54.00
   55.484003        56.00
   55.484503        32.00
   55.485003        36.00
   55.485503        32.00
   55.486003        44.00
   55.486503        42.00
   55.487003        20.00
   55.487503        26.00
   55.488003        44.00
   55.488503        36.00
   55.489003        26.00
   55.489503        42.00
   55.490003        16.00
   55.490503        40.00
   55.491003        56.00
   55.491503        40.00
   55.492003        24.00
   55.492503        42.00
   55.493003        44.00
   55.493503        30.00
   55.494003        30.00
   55.494503        46.00
   55.495003        14.00
   55.495503        36.00
   55.496003        42.00
   55.496503        66.00
   55.497003        74.00
   55.497503        26.00
   55.498003        34.00
   55.498503        18.00
   55.499003        38.00
   55.499503        38.00
   55.500003        44.00
   55.500503        80.00
   55.501003        58.00
   55.501503        50.00
   55.502003        66.00
   55.502503       126.00
   55.503003       132.00
   55.503503        76.00
   55.504003       102.00
   55.504503        40.00
   55.505003        50.00
   55.505503        46.00
   55.506003        24.00
   55.506503        38.00
   55.507003        10.00
   55.507503        26.00
   55.508003        50.00
   55.508503        42.00
   55.509003        10.00
   55.509503        14.00
   55.510003         2.00
   55.510503        18.00
   55.511003        26.00
   55.511503        12.00
   55.512003        14.00
   55.512503         4.00
   55.513003         0.00
   55.513503         2.00
   55.514003         2.00
   55.514503         0.00
   55.515003         2.00
   55.515503         0.00
   55.516003         0.00
   55.516503         2.00
   55.517003         0.00
   55.517503         4.00
   55.518003         4.00
   55.518503         2.00
   55.519003         2.00
   55.519503         4.00
   55.520003         6.00
   55.520503        10.00
   55.521003        36.00
   55.521503        30.00
   55.522003        36.00
   55.522503        50.00
   55.523003        40.00
   55.523503        46.00
   55.524003        38.00
   55.524503        32.00
   55.525003        46.00
   55.525503        40.00
   55.526003        24.00
   55.526503        20.00
   55.527003        36.00
   55.527503         8.00
   55.528003         4.00
   55.528503         6.00
   55.529003         8.00
   55.529503        14.00
   55.530003        14.00
   55.530503         6.00
   55.531003         4.00
   55.531503        14.00
   55.532003        34.00
   55.532503        42.00
   55.533003        48.00
   55.533503        18.00
   55.534003        22.00
   55.534503         8.00
   55.535003        26.00
   55.535503        60.00
   55.536003        50.00
   55.536503        38.00
   55.537003        12.00
   55.537503        12.00
   55.538003        26.00
   55.538503        30.00
   55.539003         4.00
   55.539503        10.00
   55.540003        24.00
   55.540503        34.00
   55.541003        10.00
   55.541503         2.00
   55.542003        18.00
   55.542503        20.00
   55.543003        28.00
   55.543503        28.00
   55.544003        34.00
   55.544503        28.00
   55.545003        58.00
   55.545503        72.00
   55.546003        28.00
   55.546503        88.00
   55.547003        74.00
   55.547503        78.00
   55.548003        78.00
   55.548503        70.00
   55.549003        74.00
   55.549503        58.00
   55.550003        68.00
   55.550503       106.00
   55.551003        36.00
   55.551503        52.00
   55.552003        52.00
   55.552503         8.00
   55.553003         4.00
   55.553503        28.00
   55.554003        14.00
   55.554503        32.00
   55.555003        32.00
   55.555503        50.00
   55.556003         0.00
   55.556503         6.00
   55.557003         2.00
   55.557503         6.00
   55.558003         8.00
   55.558503        48.00
   55.559003        58.00
   55.559503        66.00
   55.560003        44.00
   55.560503        48.00
   55.561003        16.00
   55.561503        12.00
   55.562003        28.00
   55.562503        26.00
   55.563003         8.00
   55.563503         0.00
   55.564003         2.00
   55.564503         0.00
   55.565003         4.00
   55.565503         2.00
   55.566003        12.00
   55.566503        12.00
   55.567003        14.00
   55.567503        14.00
   55.568003         2.00
   55.568503        14.00
   55.569003         4.00
   55.569503        10.00
   55.570003        40.00
   55.570503        22.00
   55.571003        70.00
   55.571503        42.00
   55.572003        16.00
   55.572503        48.00
   55.573003        48.00
   55.573503        30.00
   55.574003        12.00
   55.574503        10.00
   55.575003         6.00
   55.575503         4.00
   55.576003         2.00
   55.576503         6.00
   55.577003         4.00
   55.577503        10.00
   55.578003         0.00
   55.578503         8.00
   55.579003         4.00
   55.579503         2.00
   55.580003        14.00
   55.580503        28.00
   55.581003        14.00
   55.581503        46.00
   55.582003        18.00
   55.582503         8.00
   55.583003        10.00
   55.583503        18.00
   55.584003        14.00
   55.584503        12.00
   55.585003        16.00
   55.585503        28.00
   55.586003        28.00
   55.586503        36.00
   55.587003        54.00
   55.587503        22.00
   55.588003        12.00
   55.588503         8.00
   55.589003         8.00
   55.589503        16.00
   55.590003         6.00
   55.590503        52.00
   55.591003        34.00
   55.591503        54.00
   55.592003        46.00
   55.592503        20.00
   55.593003         2.00
   55.593503        16.00
   55.594003        16.00
   55.594503        12.00
   55.595003        14.00
   55.595503        16.00
   55.596003        16.00
   55.596503        42.00
   55.597003        42.00
   55.597503        18.00
   55.598003        10.00
   55.598503         2.00
   55.599003         8.00
   55.599503         6.00
   55.600003        10.00
   55.600503        16.00
   55.601003         6.00
   55.601503         8.00
   55.602003        10.00
   55.602503         4.00
   55.603003         4.00
   55.603503         2.00
   55.604003         4.00
   55.604503         4.00
   55.605003         0.00
   55.605503         6.00
   55.606003        26.00
   55.606503        46.00
   55.607003        32.00
   55.607503         8.00
   55.608003         2.00
   55.608503         6.00
   55.609003        10.00
   55.609503         8.00
   55.610003         2.00
   55.610503        62.00
   55.611003        50.00
   55.611503        32.00
   55.612003        18.00
   55.612503        34.00
   55.613003         2.00
   55.613503        16.00
   55.614003        28.00
   55.614503        20.00
   55.615003        12.00
   55.615503        12.00
   55.616003         0.00
   55.616503         8.00
   55.617003        14.00
   55.617503        18.00
   55.618003        20.00
   55.618503        58.00
   55.619003        28.00
   55.619503         6.00
   55.620003        22.00
   55.620503         8.00
   55.621003         0.00
   55.621503        12.00
   55.622003        20.00
   55.622503        10.00
   55.623003         8.00
   55.623503        12.00
   55.624003        42.00
   55.624503        20.00
   55.625003        12.00
   55.625503        34.00
   55.626003        26.00
   55.626503        42.00
   55.627003        12.00
   55.627503        16.00
   55.628003        36.00
   55.628503        40.00
   55.629003        56.00
   55.629503        84.00
   55.630003        62.00
   55.630503       104.00
   55.631003        64.00
   55.631503        84.00
   55.632003        24.00
   55.632503        16.00
   55.633003         6.00
   55.633503         4.00
   55.634003         0.00
   55.634503         0.00
   55.635003         0.00
   55.635503         0.00
   55.636003         4.00
   55.636503        24.00
   55.637003        18.00
   55.637503        46.00
   55.638003        38.00
   55.638503         8.00
   55.639003        10.00
   55.639503        26.00
   55.640003         2.00
   55.640503        16.00
   55.641003         4.00
   55.641503         2.00
   55.642003         2.00
   55.642503         2.00
   55.643003         2.00
   55.643503         6.00
   55.644003         4.00
   55.644503         2.00
   55.645003         0.00
   55.645503         0.00
   55.646003         6.00
   55.646503         0.00
   55.647003         2.00
   55.647503         0.00
   55.648003         2.00
   55.648503         4.00
   55.649003         4.00
   55.649503         0.00
   55.650003         0.00
   55.650503         0.00
   55.651003         4.00
   55.651503         4.00
   55.652003         4.00
   55.652503         4.00
   55.653003         2.00
   55.653503         2.00
   55.654003         0.00
   55.654503         2.00
   55.655003         0.00
   55.655503         2.00
   55.656003         2.00
   55.656503         2.00
   55.657003         2.00
   55.657503         2.00
   55.658003         4.00
   55.658503         0.00
   55.659003         2.00
   55.659503         4.00
   55.660003         4.00
   55.660503         2.00
   55.661003         8.00
   55.661503         8.00
   55.662003         8.00
   55.662503         8.00
   55.663003         2.00
   55.663503         6.00
   55.664003         4.00
   55.664503        14.00
   55.665003         2.00
   55.665503         0.00
   55.666003         2.00
   55.666503         0.00
   55.667003         2.00
   55.667503        24.00
   55.668003         8.00
   55.668503         2.00
   55.669003         2.00
   55.669503        10.00
   55.670003         8.00
   55.670503        16.00
   55.671003        14.00
   55.671503        22.00
   55.672003        32.00
   55.672503        40.00
   55.673003        66.00
   55.673503        40.00
   55.674003        20.00
   55.674503        12.00
   55.675003        20.00
   55.675503        26.00
   55.676003        38.00
   55.676503        28.00
   55.677003        28.00
   55.677503        40.00
   55.678003        12.00
   55.678503        16.00
   55.679003        52.00
   55.679503        50.00
   55.680003        56.00
   55.680503        40.00
   55.681003        50.00
   55.681503        14.00
   55.682003        24.00
   55.682503        42.00
   55.683003        34.00
   55.683503        50.00
   55.684003        66.00
   55.684503        50.00
   55.685003        42.00
   55.685503        58.00
   55.686003        90.00
   55.686503        96.00
   55.687003        72.00
   55.687503        72.00
   55.688003        46.00
   55.688503        60.00
   55.689003        34.00
   55.689503        12.00
   55.690003        32.00
   55.690503        22.00
   55.691003        18.00
   55.691503        58.00
   55.692003        70.00
   55.692503        62.00
   55.693003       100.00
   55.693503        64.00
   55.694003        78.00
   55.694503        42.00
   55.695003        40.00
   55.695503        50.00
   55.696003        20.00
   55.696503        18.00
   55.697003        10.00
   55.697503        22.00
   55.698003        42.00
   55.698503        46.00
   55.699003        36.00
   55.699503        20.00
   55.700003        38.00
   55.700503        42.00
   55.701003        28.00
   55.701503        34.00
   55.702003        62.00
   55.702503        28.00
   55.703003        48.00
   55.703503        18.00
   55.704003        62.00
   55.704503        24.00
   55.705003        20.00
   55.705503        40.00
   55.706003        78.00
   55.706503        30.00
   55.707003        34.00
   55.707503        18.00
   55.708003        32.00
   55.708503        20.00
   55.709003        22.00
   55.709503        28.00
   55.710003        12.00
   55.710503        16.00
   55.711003         8.00
   55.711503        12.00
   55.712003         4.00
   55.712503         2.00
   55.713003         0.00
   55.713503         2.00
   55.714003         0.00
   55.714503         0.00
   55.715003         4.00
   55.715503        18.00
   55.716003        36.00
   55.716503         6.00
   55.717003         2.00
   55.717503         0.00
   55.718003         2.00
   55.718503         2.00
   55.719003         8.00
   55.719503         6.00
   55.720003         2.00
   55.720503         0.00
   55.721003         6.00
   55.721503        12.00
   55.722003        22.00
   55.722503         4.00
   55.723003        26.00
   55.723503         8.00
   55.724003        10.00
   55.724503         8.00
   55.725003         4.00
   55.725503         0.00
   55.726003         4.00
   55.726503         4.00
   55.727003         6.00
   55.727503        10.00
   55.728003         8.00
   55.728503        18.00
   55.729003         2.00
   55.729503         2.00
   55.730003         0.00
   55.730503         2.00
   55.731003         0.00
   55.731503         0.00
   55.732003         0.00
   55.732503         0.00
   55.733003         0.00
   55.733503         4.00
   55.734003        12.00
   55.734503        10.00
   55.735003        20.00
   55.735503        54.00
   55.736003        36.00
   55.736503        12.00
   55.737003         0.00
   55.737503         2.00
   55.738003         2.00
   55.738503         2.00
   55.739003         6.00
   55.739503        18.00
   55.740003        32.00
   55.740503        28.00
   55.741003        24.00
   55.741503         8.00
   55.742003         4.00
   55.742503         2.00
   55.743003        10.00
   55.743503        14.00
   55.744003        14.00
   55.744503        12.00
   55.745003         2.00
   55.745503         0.00
   55.746003         0.00
   55.746503         2.00
   55.747003        12.00
   55.747503         0.00
   55.748003         0.00
   55.748503         2.00
   55.749003         2.00
   55.749503         8.00
   55.750003        22.00
   55.750503        30.00
   55.751003        26.00
   55.751503        24.00
   55.752003         2.00
   55.752503         4.00
   55.753003         6.00
   55.753503         0.00
   55.754003         2.00
   55.754503         0.00
   55.755003         2.00
   55.755503         8.00
   55.756003         6.00
   55.756503         8.00
   55.757003         0.00
   55.757503         0.00
   55.758003         0.00
   55.758503         6.00
   55.759003         8.00
   55.759503        12.00
   55.760003         2.00
   55.760503        36.00
   55.761003        20.00
   55.761503        18.00
   55.762003        26.00
   55.762503        26.00
   55.763003        14.00
   55.763503         4.00
   55.764003         0.00
   55.764503        10.00
   55.765003         6.00
   55.765503         4.00
   55.766003         0.00
   55.766503         0.00
   55.767003         0.00
   55.767503         0.00
   55.768003         4.00
   55.768503         4.00
   55.769003         0.00
   55.769503         2.00
   55.770003         2.00
   55.770503         2.00
   55.771003         2.00
   55.771503        18.00
   55.772003        18.00
   55.772503        20.00
   55.773003         4.00
   55.773503         2.00
   55.774003        24.00
   55.774503        44.00
   55.775003        38.00
   55.775503        28.00
   55.776003         4.00
   55.776503         6.00
   55.777003        18.00
   55.777503        20.00
   55.778003        22.00
   55.778503        22.00
   55.779003        58.00
   55.779503        44.00
   55.780003        50.00
   55.780503        22.00
   55.781003        42.00
   55.781503        46.00
   55.782003        64.00
   55.782503       106.00
   55.783003        96.00
   55.783503        26.00
   55.784003        16.00
   55.784503        20.00
   55.785003        16.00
   55.785503        42.00
   55.786003         8.00
   55.786503        26.00
   55.787003        20.00
   55.787503        46.00
   55.788003        36.00
   55.788503        24.00
   55.789003         0.00
   55.789503         6.00
   55.790003        20.00
   55.790503         6.00
   55.791003        14.00
   55.791503         2.00
   55.792003        12.00
   55.792503        16.00
   55.793003         2.00
   55.793503         4.00
   55.794003         4.00
   55.794503         2.00
   55.795003        10.00
   55.795503         4.00
   55.796003         6.00
   55.796503         8.00
   55.797003        22.00
   55.797503        26.00
   55.798003        12.00
   55.798503         6.00
   55.799003         0.00
   55.799503         4.00
   55.800003        12.00
   55.800503         8.00
   55.801003         2.00
   55.801503         2.00
   55.802003         8.00
   55.802503         0.00
   55.803003         0.00
   55.803503         2.00
   55.804003        10.00
   55.804503        40.00
   55.805003        68.00
   55.805503        60.00
   55.806003        28.00
   55.806503        16.00
   55.807003        24.00
   55.807503        60.00
   55.808003        42.00
   55.808503        46.00
   55.809003        42.00
   55.809503        46.00
   55.810003        44.00
   55.810503        90.00
   55.811003        50.00
   55.811503        68.00
   55.812003        22.00
   55.812503        24.00
   55.813003        10.00
   55.813503        38.00
   55.814003        44.00
   55.814503        40.00
   55.815003        16.00
   55.815503        28.00
   55.816003         4.00
   55.816503         6.00
   55.817003        18.00
   55.817503        24.00
   55.818003        26.00
   55.818503        20.00
   55.819003        20.00
   55.819503        24.00
   55.820003        28.00
   55.820503         4.00
   55.821003         0.00
   55.821503         6.00
   55.822003         0.00
   55.822503         2.00
   55.823003         2.00
   55.823503         4.00
   55.824003        24.00
   55.824503        12.00
   55.825003         8.00
   55.825503         8.00
   55.826003        18.00
   55.826503         8.00
   55.827003        18.00
   55.827503        14.00
   55.828003        16.00
   55.828503         2.00
   55.829003        10.00
   55.829503        10.00
   55.830003        10.00
   55.830503        18.00
   55.831003        20.00
   55.831503        26.00
   55.832003        20.00
   55.832503        20.00
   55.833003        26.00
   55.833503        20.00
   55.834003        38.00
   55.834503        40.00
   55.835003        12.00
   55.835503         8.00
   55.836003        32.00
   55.836503        30.00
   55.837003        20.00
   55.837503        18.00
   55.838003         0.00
   55.838503         6.00
   55.839003         4.00
   55.839503        28.00
   55.840003        50.00
   55.840503        22.00
   55.841003        30.00
   55.841503        14.00
   55.842003        28.00
   55.842503        28.00
   55.843003        36.00
   55.843503        42.00
   55.844003        50.00
   55.844503        22.00
   55.845003        36.00
   55.845503        70.00
   55.846003        28.00
   55.846503        58.00
   55.847003        26.00
   55.847503        18.00
   55.848003        34.00
   55.848503        46.00
   55.849003        46.00
   55.849503        38.00
   55.850003        32.00
   55.850503        44.00
   55.851003        44.00
   55.851503        22.00
   55.852003        30.00
   55.852503        42.00
   55.853003         8.00
   55.853503        20.00
   55.854003        32.00
   55.854503        36.00
   55.855003        36.00
   55.855503        38.00
   55.856003        70.00
   55.856503        64.00
   55.857003        48.00
   55.857503        10.00
   55.858003        22.00
   55.858503        26.00
   55.859003        10.00
   55.859503        26.00
   55.860003         6.00
   55.860503        24.00
   55.861003        16.00
   55.861503        18.00
   55.862003        14.00
   55.862503        10.00
   55.863003         4.00
   55.863503         8.00
   55.864003         2.00
   55.864503         6.00
   55.865003         6.00
   55.865503         6.00
   55.866003         4.00
   55.866503         2.00
   55.867003         2.00
   55.867503         2.00
   55.868003        10.00
   55.868503        18.00
   55.869003        16.00
   55.869503         4.00
   55.870003         0.00
   55.870503         4.00
   55.871003         2.00
   55.871503         8.00
   55.872003         6.00
   55.872503         2.00
   55.873003         0.00
   55.873503         0.00
   55.874003         0.00
   55.874503         2.00
   55.875003         0.00
   55.875503         0.00
   55.876003         6.00
   55.876503         2.00
   55.877003         0.00
   55.877503         0.00
   55.878003         2.00
   55.878503         2.00
   55.879003         0.00
   55.879503        10.00
   55.880003        18.00
   55.880503        26.00
   55.881003        26.00
   55.881503        20.00
   55.882003        10.00
   55.882503        44.00
   55.883003        30.00
   55.883503         6.00
   55.884003         8.00
   55.884503         4.00
   55.885003         0.00
   55.885503         0.00
   55.886003         6.00
   55.886503         0.00
   55.887003         0.00
   55.887503         4.00
   55.888003         0.00
   55.888503         2.00
   55.889003         2.00
   55.889503         2.00
   55.890003         0.00
   55.890503         2.00
   55.891003         2.00
   55.891503         0.00
   55.892003         0.00
   55.892503         2.00
   55.893003         4.00
   55.893503         6.00
   55.894003         0.00
   55.894503        20.00
   55.895003        24.00
   55.895503        18.00
   55.896003        32.00
   55.896503        48.00
   55.897003        50.00
   55.897503        42.00
   55.898003        56.00
   55.898503        70.00
   55.899003       106.00
   55.899503        52.00
   55.900003        36.00
   55.900503        12.00
   55.901003        22.00
   55.901503        12.00
   55.902003        22.00
   55.902503        28.00
   55.903003        32.00
   55.903503        64.00
   55.904003        72.00
   55.904503        26.00
   55.905003        30.00
   55.905503        10.00
   55.906003         2.00
   55.906503        16.00
   55.907003        10.00
   55.907503        16.00
   55.908003        20.00
   55.908503        50.00
   55.909003        94.00
   55.909503        74.00
   55.910003        20.00
   55.910503        22.00
   55.911003        12.00
   55.911503         0.00
   55.912003         4.00
   55.912503         0.00
   55.913003         2.00
   55.913503         0.00
   55.914003         4.00
   55.914503        20.00
   55.915003        56.00
   55.915503        52.00
   55.916003        28.00
   55.916503        22.00
   55.917003         6.00
   55.917503         0.00
   55.918003         0.00
   55.918503         6.00
   55.919003         4.00
   55.919503         8.00
   55.920003         2.00
   55.920503         2.00
   55.921003         2.00
   55.921503         0.00
   55.922003         0.00
   55.922503         0.00
   55.923003         0.00
   55.923503         2.00
   55.924003         0.00
   55.924503         0.00
   55.925003         0.00
   55.925503         0.00
   55.926003         2.00
   55.926503         2.00
   55.927003         0.00
   55.927503         4.00
   55.928003         2.00
   55.928503         0.00
   55.929003         0.00
   55.929503         0.00
   55.930003         2.00
   55.930503         2.00
   55.931003         2.00
   55.931503         0.00
   55.932003        10.00
   55.932503         8.00
   55.933003        10.00
   55.933503        42.00
   55.934003        14.00
   55.934503         8.00
   55.935003        30.00
   55.935503        38.00
   55.936003        42.00
   55.936503        38.00
   55.937003        28.00
   55.937503        10.00
   55.938003        16.00
   55.938503        18.00
   55.939003        40.00
   55.939503        28.00
   55.940003        18.00
   55.940503        34.00
   55.941003        78.00
   55.941503        52.00
   55.942003        48.00
   55.942503        16.00
   55.943003        12.00
   55.943503        26.00
   55.944003        36.00
   55.944503        20.00
   55.945003         4.00
   55.945503        12.00
   55.946003        10.00
   55.946503        16.00
   55.947003        34.00
   55.947503        18.00
   55.948003        22.00
   55.948503        62.00
   55.949003        70.00
   55.949503        28.00
   55.950003        18.00
   55.950503        10.00
   55.951003        18.00
   55.951503        46.00
   55.952003        24.00
   55.952503        28.00
   55.953003        24.00
   55.953503        24.00
   55.954003         8.00
   55.954503        26.00
   55.955003        44.00
   55.955503        50.00
   55.956003        20.00
   55.956503        10.00
   55.957003         4.00
   55.957503        12.00
   55.958003         8.00
   55.958503        20.00
   55.959003         6.00
   55.959503         4.00
   55.960003         0.00
   55.960503         0.00
   55.961003         4.00
   55.961503        10.00
   55.962003        10.00
   55.962503         2.00
   55.963003         2.00
   55.963503         0.00
   55.964003         8.00
   55.964503        40.00
   55.965003        28.00
   55.965503        42.00
   55.966003        14.00
   55.966503        40.00
   55.967003        54.00
   55.967503        38.00
   55.968003        40.00
   55.968503        18.00
   55.969003         2.00
   55.969503         6.00
   55.970003         6.00
   55.970503        10.00
   55.971003         2.00
   55.971503         6.00
   55.972003        18.00
   55.972503        28.00
   55.973003        26.00
   55.973503        14.00
   55.974003         6.00
   55.974503         6.00
   55.975003        26.00
   55.975503         2.00
   55.976003         2.00
   55.976503         4.00
   55.977003         0.00
   55.977503         0.00
   55.978003         0.00
   55.978503         0.00
   55.979003         0.00
   55.979503         2.00
   55.980003         2.00
   55.980503         2.00
   55.981003         4.00
   55.981503         0.00
   55.982003         0.00
   55.982503         2.00
   55.983003         2.00
   55.983503         0.00
   55.984003         0.00
   55.984503         2.00
   55.985003         2.00
   55.985503         2.00
   55.986003         8.00
   55.986503         0.00
   55.987003         2.00
   55.987503        10.00
   55.988003         2.00
   55.988503        10.00
   55.989003        36.00
   55.989503        28.00
   55.990003        18.00
   55.990503        12.00
   55.991003        14.00
   55.991503         0.00
   55.992003         2.00
   55.992503         0.00
   55.993003         0.00
   55.993503         6.00
   55.994003         4.00
   55.994503         6.00
   55.995003         2.00
   55.995503         0.00
   55.996003         2.00
   55.996503        14.00
   55.997003        10.00
   55.997503         8.00
   55.998003         0.00
   55.998503         0.00
   55.999003         2.00
   55.999503        12.00
   56.000003        10.00
   56.000503        10.00
   56.001003         6.00
   56.001503         4.00
   56.002003         4.00
   56.002503        22.00
   56.003003         8.00
   56.003503         8.00
   56.004003        24.00
   56.004503        26.00
   56.005003        32.00
   56.005503        52.00
   56.006003        36.00
   56.006503        34.00
   56.007003        68.00
   56.007503        62.00
   56.008003        30.00
   56.008503        18.00
   56.009003        78.00
   56.009503        54.00
   56.010003        36.00
   56.010503        26.00
   56.011003        28.00
   56.011503        18.00
   56.012003        10.00
   56.012503        26.00
   56.013003         4.00
   56.013503        12.00
   56.014003        22.00
   56.014503        18.00
   56.015003        26.00
   56.015503        44.00
   56.016003        10.00
   56.016503        18.00
   56.017003         8.00
   56.017503         6.00
   56.018003        18.00
   56.018503        32.00
   56.019003        14.00
   56.019503        12.00
   56.020003        22.00
   56.020503        26.00
   56.021003        30.00
   56.021503        40.00
   56.022003        26.00
   56.022503         8.00
   56.023003        10.00
   56.023503        10.00
   56.024003         6.00
   56.024503         4.00
   56.025003        20.00
   56.025503         8.00
   56.026003        20.00
   56.026503        22.00
   56.027003        58.00
   56.027503        58.00
   56.028003        56.00
   56.028503        30.00
